,X,Y,Z,dist_km,id
696,-2227418.768685611,6309.875674731732,-3.0006433328988584,240.14012204933633,1
697,-2227086.8892052006,6315.955268276424,-2.9998160087560413,240.47205721013603,1
698,-2226755.0097247907,6322.034861821108,-3.0001435275379813,240.80399237093528,1
699,-2226423.1302443803,6328.1144553658,-3.0000949513302047,241.13592753173498,1
700,-2226091.25076397,6334.194048910492,-2.999608818662037,241.46786269253468,1
701,-2225759.3712835596,6340.273642455184,-3.002270548601135,241.7997978533344,1
702,-2225427.491803149,6346.353235999876,-3.0107372289067795,242.1317330141341,1
703,-2225095.612322739,6352.432829544568,-2.976264584158435,242.46366817493382,1
704,-2224763.732842329,6358.5124230892525,-2.8334450407351923,242.79560333573306,1
705,-2224431.8533619186,6364.592016633944,-3.787186722609583,243.12753849653276,1
706,-2224099.973881508,6370.671610178636,-4.016594246849063,243.45947365733247,1
707,-2223768.094401098,6376.751203723328,-3.9857982240814875,243.7914088181322,1
708,-2223436.2149206875,6382.83079726802,-3.9893180111844506,244.1233439789319,1
709,-2223104.335440277,6388.910390812713,-3.9931196296210336,244.4552791397316,1
710,-2222772.4559598668,6394.989984357405,-3.9951194416839577,244.7872143005313,1
711,-2222440.5764794564,6401.069577902097,-4.015730785551881,245.11914946133103,1
712,-2222108.6969990465,6407.14917144678,-3.958123963856659,245.45108462213025,1
713,-2221776.817518636,6413.228764991472,-4.6363930661163675,245.78301978292998,1
714,-2221444.9380382258,6419.308358536165,-5.11894860124203,246.11495494372969,1
715,-2221113.0585578154,6425.387952080857,-4.980058979404632,246.4468901045294,1
716,-2220781.179077405,6431.467545625549,-4.9932766746139094,246.7788252653291,1
717,-2220449.2995969946,6437.547139170241,-4.995941375956173,247.11076042612882,1
718,-2220117.4201165847,6443.626732714924,-5.006921073344906,247.44269558692804,1
719,-2219785.5406361744,6449.706326259617,-5.423221760281047,247.77463074772777,1
720,-2219453.661155764,6455.785919804309,-5.335481209232194,248.10656590852747,1
721,-2219121.7816753536,6461.865513349001,-5.419637254476534,248.43850106932717,1
722,-2218789.9021949433,6467.945106893693,-6.014718919530468,248.77043623012688,1
723,-2218458.022714533,6474.0247004383855,-5.989124338498798,249.1023713909266,1
724,-2218126.1432341225,6480.104293983078,-5.998209684930161,249.4343065517263,1
725,-2217794.263753712,6486.18388752777,-6.011357997657758,249.766241712526,1
726,-2217462.3842733023,6492.263481072453,-5.950461703086042,250.09817687332526,1
727,-2217130.504792892,6498.343074617145,-6.5706601295718094,250.43011203412496,1
728,-2216798.6253124815,6504.4226681618375,-6.651499586532697,250.76204719492466,1
729,-2216466.745832071,6510.50226170653,-7.017790793054635,251.0939823557244,1
730,-2216134.866351661,6516.581855251222,-7.0000374074424565,251.4259175165241,1
731,-2215802.9868712504,6522.661448795914,-7.0051701570792515,251.7578526773238,1
732,-2215471.1073908405,6528.741042340597,-6.996175444849419,252.08978783812304,1
733,-2215139.22791043,6534.820635885289,-7.020500158990804,252.42172299892275,1
734,-2214807.34843002,6540.900229429982,-6.930703545417497,252.75365815972245,1
735,-2214475.4689496094,6546.979822974674,-7.617052056876308,253.08559332052218,1
736,-2214143.589469199,6553.059416519366,-8.110942952404589,253.41752848132188,1
737,-2213811.7099887887,6559.139010064058,-8.029365092402722,253.74946364212158,1
738,-2213479.8305083783,6565.21860360875,-7.997821584276511,254.08139880292129,1
739,-2213147.9510279684,6571.298197153434,-8.004050464720846,254.41333396372053,1
740,-2212816.071547558,6577.377790698126,-7.990014819918239,254.74526912452023,1
741,-2212484.1920671477,6583.457384242818,-7.920304422747417,255.07720428531997,1
742,-2212152.3125867373,6589.53697778751,-8.122374750004559,255.40913944611967,1
743,-2211820.433106327,6595.6165713322025,-9.096822628209514,255.74107460691937,1
744,-2211488.5536259166,6601.696164876894,-8.983422911467585,256.0730097677191,1
745,-2211156.674145506,6607.775758421587,-9.005576122065646,256.4049449285188,1
746,-2210824.7946650963,6613.85535196627,-8.993027667684443,256.73688008931805,1
747,-2210492.915184686,6619.934945510962,-9.0264643769576,257.0688152501177,1
748,-2210161.0357042756,6626.0145390556545,-8.914410825451196,257.40075041091745,1
749,-2209829.156223865,6632.094132600347,-9.920468499570138,257.7326855717172,1
750,-2209497.276743455,6638.173726145038,-9.964834634333517,258.06462073251686,1
751,-2209165.3972630445,6644.253319689731,-9.947756543400615,258.3965558933166,1
752,-2208833.517782634,6650.332913234422,-9.980466672587216,258.72849105411626,1
753,-2208501.638302224,6656.4125067791065,-10.012590615603118,259.06042621491554,1
754,-2208169.758821814,6662.492100323799,-9.962617040535143,259.3923613757152,1
755,-2207837.8793414035,6668.571693868491,-10.390259184597813,259.72429653651494,1
756,-2207505.999860993,6674.651287413182,-11.708686312846579,260.0562316973147,1
757,-2207174.1203805828,6680.730880957875,-12.197693177327057,260.38816685811435,1
758,-2206842.2409001724,6686.810474502567,-12.10335307368912,260.7201020189141,1
759,-2206510.361419762,6692.890068047259,-12.078548522730616,261.05203717971375,1
760,-2206178.481939352,6698.969661591943,-12.046695270135661,261.383972340513,1
761,-2205846.6024589418,6705.049255136635,-11.881410390184177,261.71590750131276,1
762,-2205514.7229785314,6711.128848681326,-11.799628088848667,262.04784266211243,1
763,-2205182.843498121,6717.2084422260195,-11.882083688522494,262.37977782291216,1
764,-2204850.9640177106,6723.288035770711,-12.254766750400773,262.71171298371183,1
765,-2204519.0845373003,6729.367629315403,-12.693304461469474,263.04364814451156,1
766,-2204187.20505689,6735.447222860095,-12.901559296765706,263.3755833053113,1
767,-2203855.32557648,6741.526816404779,-13.008865500151677,263.7075184661105,1
768,-2203523.4460960696,6747.606409949471,-12.979080976878953,264.03945362691024,1
769,-2203191.5666156593,6753.686003494164,-12.916288387012585,264.3713887877099,1
770,-2202859.687135249,6759.765597038855,-13.984579213797058,264.70332394850965,1
771,-2202527.8076548385,6765.845190583547,-14.109145883666898,265.0352591093093,1
772,-2202195.928174428,6771.9247841282395,-13.886519719548769,265.36719427010905,1
773,-2201864.048694018,6778.004377672932,-13.863141775791126,265.6991294309088,1
774,-2201532.169213608,6784.083971217615,-14.012025825357956,266.031064591708,1
775,-2201200.2897331975,6790.163564762308,-15.083483422861176,266.36299975250773,1
776,-2200868.410252787,6796.243158306999,-15.42727590062462,266.6949349133074,1
777,-2200536.530772377,6802.3227518516915,-15.27286085753084,267.02687007410714,1
778,-2200204.6512919664,6808.402345396384,-14.785571561931683,267.35880523490687,1
779,-2199872.771811556,6814.481938941076,-15.593083761357928,267.69074039570654,1
780,-2199540.8923311457,6820.561532485768,-15.968068021146367,268.0226755565063,1
781,-2199209.012850736,6826.641126030452,-15.911076472651931,268.3546107173055,1
782,-2198877.1333703254,6832.720719575143,-16.97760498041601,268.6865458781052,1
783,-2198545.253889915,6838.800313119836,-17.344659342480913,269.01848103890495,1
784,-2198213.3744095047,6844.879906664528,-17.412860829362884,269.3504161997046,1
785,-2197881.4949290943,6850.95950020922,-18.189713713286608,269.68235136050436,1
786,-2197549.615448684,6857.039093753912,-18.990296915600013,270.01428652130403,1
787,-2197217.7359682736,6863.1186872986045,-18.541943288645854,270.34622168210376,1
788,-2196885.8564878637,6869.198280843288,-18.53158981855501,270.678156842903,1
789,-2196553.9770074533,6875.27787438798,-19.236237994909857,271.0100920037027,1
790,-2196222.097527043,6881.357467932672,-19.12078758341872,271.34202716450244,1
791,-2195890.2180466326,6887.437061477364,-19.65449751913285,271.6739623253021,1
792,-2195558.338566222,6893.5166550220565,-19.765539448832424,272.00589748610184,1
793,-2195226.459085812,6899.596248566749,-21.874820946752294,272.3378326469015,1
794,-2194894.5796054015,6905.675842111441,-20.92602710132488,272.66976780770125,1
795,-2194562.7001249916,6911.755435656124,-21.16312330743227,273.0017029685005,1
796,-2194230.820644581,6917.835029200816,-21.86072929536334,273.3336381293002,1
797,-2193898.941164171,6923.9146227455085,-23.16576624420817,273.6655732900999,1
798,-2193567.0616837605,6929.994216290201,-24.373654551254706,273.9975084508996,1
799,-2193235.18220335,6936.073809834893,-22.76642957198392,274.32944361169933,1
800,-2192903.3027229398,6942.153403379585,-23.610034769166916,274.66137877249906,1
801,-2192571.42324253,6948.232996924268,-24.877416861285866,274.9933139332983,1
802,-2192239.5437621195,6954.3125904689605,-25.199562125570925,275.325249094098,1
803,-2191907.664281709,6960.392184013653,-24.102741720147158,275.6571842548977,1
804,-2191575.7848012988,6966.471777558345,-25.986280030649695,275.9891194156974,1
805,-2191243.9053208884,6972.551371103037,-26.060677868270584,276.3210545764971,1
806,-2190912.025840478,6978.630964647729,-26.916610200123667,276.6529897372968,1
807,-2190580.1463600677,6984.710558192422,-25.793907709811485,276.98492489809655,1
808,-2190248.2668796573,6990.790151737114,-26.366302530420043,277.3168600588962,1
809,-2189916.3873992474,6996.869745281797,-27.01421867634029,277.6487952196955,1
810,-2189584.507918837,7002.949338826489,-26.668450535687843,277.9807303804952,1
811,-2189252.6284384266,7009.028932371181,-28.448005544059374,278.3126655412949,1
812,-2188920.7489580163,7015.1085259158735,-29.21434102137661,278.64460070209464,1
813,-2188588.869477606,7021.188119460566,-29.126619554326826,278.9765358628943,1
814,-2188256.9899971955,7027.267713005258,-29.341200521343485,279.30847102369404,1
815,-2187925.1105167856,7033.347306549941,-29.327009570586508,279.64040618449326,1
816,-2187593.2310363753,7039.426900094633,-29.393066129030284,279.972341345293,1
817,-2187261.351555965,7045.5064936393255,-30.175899895764417,280.30427650609266,1
818,-2186929.4720755545,7051.586087184018,-30.05042145586779,280.6362116668924,1
819,-2186597.592595144,7057.66568072871,-30.2506413162298,280.9681468276921,1
820,-2186265.713114734,7063.745274273402,-30.439447871666665,281.3000819884918,1
821,-2185933.8336343234,7069.8248678180935,-30.68854438296909,281.6320171492915,1
822,-2185601.954153913,7075.904461362786,-30.993355751918216,281.96395231009126,1
823,-2185270.074673503,7081.98405490747,-30.85861086066849,282.2958874708905,1
824,-2184938.195193093,7088.063648452162,-31.307673114964334,282.6278226316902,1
825,-2184606.3157126824,7094.143241996854,-32.83976644504905,282.9597577924899,1
826,-2184274.436232272,7100.222835541546,-32.904796999058924,283.2916929532896,1
827,-2183942.5567518617,7106.302429086238,-34.24801940424276,283.6236281140893,1
828,-2183610.6772714513,7112.38202263093,-35.14631296349828,283.955563274889,1
829,-2183278.7977910414,7118.461616175614,-35.34802651246638,284.28749843568824,1
830,-2182946.918310631,7124.541209720306,-36.12972518288718,284.61943359648797,1
831,-2182615.0388302207,7130.620803264998,-36.06160780265283,284.9513687572877,1
832,-2182283.1593498103,7136.700396809691,-36.044929990729656,285.28330391808737,1
833,-2181951.2798694,7142.779990354382,-35.88604339972195,285.6152390788871,1
834,-2181619.4003889896,7148.859583899074,-35.87592182459326,285.94717423968683,1
835,-2181287.520908579,7154.939177443766,-35.860046952337605,286.2791094004865,1
836,-2180955.641428169,7161.0187709884585,-37.03075567163424,286.61104456128623,1
837,-2180623.761947759,7167.098364533143,-37.088948949625866,286.94297972208545,1
838,-2180291.8824673486,7173.177958077835,-38.006156006340206,287.2749148828852,1
839,-2179960.002986938,7179.257551622526,-38.03036031866143,287.60685004368486,1
840,-2179628.123506528,7185.337145167218,-37.92116342063839,287.9387852044846,1
841,-2179296.2440261175,7191.4167387119105,-37.87427528700768,288.2707203652843,1
842,-2178964.364545707,7197.496332256603,-37.983313906392205,288.602655526084,1
843,-2178632.485065297,7203.575925801287,-38.01926911809424,288.93459068688327,1
844,-2178300.605584887,7209.655519345979,-37.9034844912423,289.26652584768294,1
845,-2177968.7261044765,7215.73511289067,-38.877355012465415,289.5984610084827,1
846,-2177636.846624066,7221.8147064353625,-38.98970883356084,289.9303961692824,1
847,-2177304.9671436558,7227.894299980055,-38.98792205067338,290.2623313300821,1
848,-2176973.0876632454,7233.973893524747,-39.087637213723156,290.5942664908818,1
849,-2176641.208182835,7240.053487069439,-40.06949185951186,290.9262016516815,1
850,-2176309.3287024247,7246.133080614131,-39.919934002911795,291.2581368124812,1
851,-2175977.4492220148,7252.2126741588145,-40.45184720447412,291.59007197328043,1
852,-2175645.5697416044,7258.292267703507,-41.11623630354554,291.92200713408016,1
853,-2175313.690261194,7264.371861248199,-40.90956484158646,292.2539422948799,1
854,-2174981.8107807836,7270.451454792891,-41.775077763921345,292.58587745567957,1
855,-2174649.9313003733,7276.531048337583,-42.06744171437791,292.9178126164793,1
856,-2174318.051819963,7282.610641882276,-41.96423723477204,293.249747777279,1
857,-2173986.172339553,7288.690235426959,-42.05952588252238,293.58168293807825,1
858,-2173654.2928591426,7294.769828971651,-42.04502461675171,293.913618098878,1
859,-2173322.4133787323,7300.849422516343,-42.375152545178885,294.24555325967765,1
860,-2172990.533898322,7306.929016061035,-43.29809915489317,294.5774884204774,1
861,-2172658.6544179115,7313.0086096057275,-43.627091256388866,294.90942358127705,1
862,-2172326.774937501,7319.08820315042,-44.181390291465874,295.2413587420768,1
863,-2171994.895457091,7325.167796695112,-44.6465146954369,295.5732939028765,1
864,-2171663.0159766804,7331.247390239804,-44.50204890662191,295.9052290636762,1
865,-2171331.1364962705,7337.326983784487,-43.837673597491566,296.23716422447546,1
866,-2170999.25701586,7343.4065773291795,-44.77953520883898,296.56909938527514,1
867,-2170667.37753545,7349.486170873872,-45.27451661353317,296.90103454607487,1
868,-2170335.4980550394,7355.565764418564,-45.34679023468664,297.2329697068746,1
869,-2170003.618574629,7361.645357963256,-45.39415474257136,297.5649048676743,1
870,-2169671.7390942187,7367.7249515079475,-45.993842962668104,297.896840028474,1
871,-2169339.859613809,7373.8045450526315,-46.225369673114784,298.2287751892732,1
872,-2169007.9801333984,7379.884138597324,-47.119156741855164,298.56071035007295,1
873,-2168676.100652988,7385.963732142016,-47.50106827983826,298.8926455108726,1
874,-2168344.2211725777,7392.043325686708,-48.00997783643238,299.22458067167236,1
875,-2168012.3416921673,7398.1229192314,-49.39835700950457,299.5565158324721,1
876,-2167680.462211757,7404.202512776092,-49.741744927755676,299.88845099327176,1
877,-2167348.5827313466,7410.282106320785,-48.72717649907044,300.2203861540715,1
878,-2167016.7032509367,7416.361699865468,-47.57084430919601,300.5523213148707,1
879,-2166684.8237705263,7422.44129341016,-47.54313432281511,300.88425647567044,1
880,-2166352.944290116,7428.520886954852,-46.84127427942611,301.21619163647017,1
881,-2166021.0648097056,7434.600480499545,-47.03188487726468,301.54812679726984,1
882,-2165689.185329295,7440.680074044236,-46.94665143171055,301.8800619580696,1
883,-2165357.305848885,7446.759667588929,-47.33360295629379,302.21199711886925,1
884,-2165025.426368475,7452.839261133612,-48.00999605605983,302.5439322796685,1
885,-2164693.5468880646,7458.918854678304,-48.53850225848727,302.8758674404682,1
886,-2164361.667407654,7464.998448222997,-48.9251191447118,303.20780260126793,1
887,-2164029.787927244,7471.078041767689,-49.57732203638271,303.53973776206766,1
888,-2163697.9084468335,7477.15763531238,-49.94496053301014,303.87167292286733,1
889,-2163366.028966423,7483.237228857073,-49.992003126774954,304.20360808366706,1
890,-2163034.1494860128,7489.3168224017645,-49.99860697630101,304.5355432444668,1
891,-2162702.2700056024,7495.396415946458,-49.99906999108018,304.86747840526647,1
892,-2162370.3905251925,7501.476009491141,-49.99639469226889,305.19941356606574,1
893,-2162038.511044782,7507.555603035833,-49.99489671769669,305.5313487268654,1
894,-2161706.6315643718,7513.635196580524,-49.99478993199833,305.86328388766515,1
895,-2161374.7520839614,7519.714790125217,-49.99656478944416,306.1952190484648,1
896,-2161042.872603551,7525.794383669909,-49.99565797953525,306.52715420926455,1
897,-2160710.9931231407,7531.873977214602,-50.00077736227945,306.8590893700643,1
898,-2160379.1136427308,7537.953570759285,-49.998922967482315,307.1910245308635,1
899,-2160047.2341623204,7544.033164303977,-49.95786744946908,307.52295969166323,1
900,-2159715.35468191,7550.1127578486685,-51.011511875692776,307.8548948524629,1
901,-2159383.4752014996,7556.192351393362,-51.01017115042706,308.18683001326264,1
902,-2159051.5957210893,7562.271944938053,-51.0141756694155,308.51876517406237,1
903,-2158719.716240679,7568.351538482746,-50.93667436851541,308.85070033486204,1
904,-2158387.8367602685,7574.431132027437,-51.310615551709404,309.18263549566177,1
905,-2158055.957279858,7580.51072557213,-52.07095818157535,309.51457065646144,1
906,-2157724.0777994483,7586.590319116813,-51.96057585138087,309.8465058172607,1
907,-2157392.198319038,7592.669912661506,-51.99783749502656,310.1784409780604,1
908,-2157060.3188386275,7598.749506206197,-51.98440030447899,310.5103761388601,1
909,-2156728.439358217,7604.82909975089,-51.957108475327196,310.84231129965985,1
910,-2156396.559877807,7610.9086932955815,-51.948754767510074,311.1742464604595,1
911,-2156064.6803973964,7616.988286840274,-51.93811728195663,311.50618162125926,1
912,-2155732.8009169865,7623.067880384957,-53.03923782184444,311.8381167820585,1
913,-2155400.921436576,7629.14747392965,-52.97735782420279,312.1700519428582,1
914,-2155069.041956166,7635.227067474341,-52.988587114715386,312.50198710365794,1
915,-2154737.1624757554,7641.306661019034,-52.96183381749013,312.8339222644576,1
916,-2154405.282995345,7647.386254563726,-52.999047524992555,313.16585742525734,1
917,-2154073.4035149347,7653.465848108418,-52.55705291236457,313.497792586057,1
918,-2153741.5240345243,7659.54544165311,-52.27145409203513,313.82972774685675,1
919,-2153409.644554114,7665.625035197802,-52.924005282118706,314.1616629076565,1
920,-2153077.765073704,7671.7046287424855,-53.022283017195335,314.4935980684557,1
921,-2152745.8855932937,7677.784222287179,-52.976604776498725,314.8255332292554,1
922,-2152414.0061128833,7683.86381583187,-52.925160579345324,315.1574683900551,1
923,-2152082.126632473,7689.943409376562,-53.98817464216567,315.48940355085483,1
924,-2151750.2471520626,7696.023002921254,-54.23763484810284,315.82133871165456,1
925,-2151418.367671652,7702.102596465947,-54.99506226000265,316.15327387245424,1
926,-2151086.4881912423,7708.18219001063,-53.741231996322604,316.4852090332535,1
927,-2150754.608710832,7714.261783555323,-54.01482540290107,316.8171441940532,1
928,-2150422.7292304216,7720.341377100014,-53.97923283417491,317.1490793548529,1
929,-2150090.849750011,7726.420970644706,-53.934059121170364,317.4810145156526,1
930,-2149758.970269601,7732.500564189399,-54.489615226409725,317.8129496764523,1
931,-2149427.0907891905,7738.580157734091,-54.660319340974006,318.14488483725205,1
932,-2149095.21130878,7744.659751278783,-55.049215016782355,318.4768199980517,1
933,-2148763.3318283698,7750.739344823475,-54.98519599143398,318.80875515885145,1
934,-2148431.45234796,7756.818938368158,-55.09650772514065,319.1406903196507,1
935,-2148099.5728675495,7762.898531912851,-56.34399319314937,319.4726254804504,1
936,-2147767.693387139,7768.978125457543,-56.97427757933369,319.80456064125013,1
937,-2147435.8139067288,7775.057719002235,-57.50974996521141,320.1364958020498,1
938,-2147103.9344263184,7781.137312546927,-57.22484327214628,320.46843096284954,1
939,-2146772.054945908,7787.216906091619,-55.908386568582415,320.8003661236492,1
940,-2146440.175465498,7793.2964996363025,-56.80527633145842,321.1323012844485,1
941,-2146108.2959850878,7799.376093180995,-57.06887366956667,321.46423644524816,1
942,-2145776.4165046774,7805.455686725687,-57.03912442911401,321.7961716060479,1
943,-2145444.537024267,7811.535280270379,-56.99384795068672,322.1281067668476,1
944,-2145112.6575438567,7817.614873815071,-55.920004097047496,322.4600419276473,1
945,-2144780.7780634463,7823.694467359764,-55.809750911381855,322.791977088447,1
946,-2144448.898583036,7829.774060904456,-55.14435138683643,323.1239122492467,1
947,-2144117.0191026255,7835.853654449147,-56.085866966750594,323.45584741004643,1
948,-2143785.1396222156,7841.933247993831,-56.4344226682746,323.7877825708457,1
949,-2143453.2601418053,7848.012841538523,-56.56920197527989,324.1197177316454,1
950,-2143121.380661395,7854.092435083216,-55.8099214042013,324.4516528924451,1
951,-2142789.5011809845,7860.172028627908,-56.66924679760484,324.7835880532448,1
952,-2142457.621700574,7866.2516221726,-57.86078745636419,325.1155232140445,1
953,-2142125.742220164,7872.331215717291,-57.996527757110954,325.44745837484425,1
954,-2141793.862739754,7878.410809261975,-57.942823883976274,325.77939353564346,1
955,-2141461.9832593435,7884.490402806668,-57.97725025997188,326.1113286964432,1
956,-2141130.103778933,7890.56999635136,-57.56091533497368,326.44326385724287,1
957,-2140798.224298523,7896.649589896052,-55.65616268446639,326.7751990180426,1
958,-2140466.3448181124,7902.729183440744,-56.24234743674318,327.10713417884233,1
959,-2140134.465337702,7908.8087769854355,-56.96174583040806,327.439069339642,1
960,-2139802.5858572917,7914.888370530129,-57.173022529725216,327.77100450044173,1
961,-2139470.7063768813,7920.96796407482,-56.23119129924439,328.1029396612414,1
962,-2139138.8268964714,7927.047557619504,-56.06842410614073,328.4348748220407,1
963,-2138806.947416061,7933.127151164196,-56.244968712069166,328.76680998284036,1
964,-2138475.0679356507,7939.206744708888,-56.92778993968944,329.0987451436401,1
965,-2138143.1884552403,7945.28633825358,-57.0255001733438,329.4306803044398,1
966,-2137811.30897483,7951.365931798273,-57.109787835335204,329.7626154652395,1
967,-2137479.4294944196,7957.445525342964,-58.292523568871076,330.0945506260392,1
968,-2137147.5500140097,7963.525118887648,-59.06433303829571,330.42648578683844,1
969,-2136815.6705335993,7969.60471243234,-58.920583537425365,330.7584209476382,1
970,-2136483.791053189,7975.684305977033,-58.91244266779541,331.0903561084379,1
971,-2136151.9115727786,7981.763899521724,-58.80926537472594,331.4222912692376,1
972,-2135820.032092368,7987.843493066417,-59.66259954043864,331.7542264300373,1
973,-2135488.152611958,7993.923086611108,-60.06152680697403,332.086161590837,1
974,-2135156.2731315475,8000.0026801558015,-59.97706974225191,332.4180967516367,1
975,-2134824.393651137,8006.082273700493,-60.530114116741636,332.75003191243644,1
976,-2134492.514170727,8012.161867245177,-60.478546719030426,333.08196707323566,1
977,-2134160.634690317,8018.241460789868,-61.03440317810376,333.4139022340354,1
978,-2133828.7552099065,8024.321054334561,-60.94792668283228,333.74583739483506,1
979,-2133496.875729496,8030.400647879253,-61.14403095323096,334.0777725556348,1
980,-2133164.9962490858,8036.480241423946,-60.361158927525544,334.40970771643447,1
981,-2132833.1167686754,8042.559834968637,-59.394910009908834,334.7416428772342,1
982,-2132501.2372882655,8048.639428513321,-59.55015260349152,335.0735780380335,1
983,-2132169.357807855,8054.719022058012,-60.621066779155385,335.40551319883315,1
984,-2131837.4783274448,8060.7986156027055,-61.04288518746084,335.7374483596329,1
985,-2131505.5988470344,8066.878209147397,-59.33013538448469,336.06938352043255,1
986,-2131173.719366624,8072.95780269209,-58.99384987311466,336.4013186812323,1
987,-2130841.8398862137,8079.037396236781,-58.882067941548826,336.733253842032,1
988,-2130509.9604058033,8085.116989781473,-58.07196303572855,337.0651890028317,1
989,-2130178.0809253934,8091.1965833261565,-59.36410336250464,337.39712416363096,1
990,-2129846.201444983,8097.27617687085,-59.087016403695706,337.72905932443064,1
991,-2129514.3219645726,8103.355770415541,-58.83284738203608,338.06099448523037,1
992,-2129182.4424841623,8109.435363960234,-58.984730872191214,338.39292964603004,1
993,-2128850.563003752,8115.514957504925,-58.28248396008265,338.72486480682977,1
994,-2128518.6835233415,8121.594551049618,-57.950258197059945,339.0567999676295,1
995,-2128186.8040429316,8127.674144594301,-58.00824690092379,339.3887351284287,1
996,-2127854.9245625213,8133.753738138994,-57.99848490553533,339.72067028922845,1
997,-2127523.045082111,8139.833331683685,-58.00036026867881,340.0526054500281,1
998,-2127191.1656017005,8145.912925228378,-57.99776030092068,340.38454061082786,1
999,-2126859.28612129,8151.99251877307,,340.7164757716276,1
1000,-2458406.88705118,-41918.7871223214,0.9262796049359648,0.0,2
1001,-2458176.1193093243,-41656.99178492254,0.9688193294124486,0.3489850274223291,2
1002,-2457945.3515674686,-41395.19644752368,1.0913502460748012,0.6979700548446527,2
1003,-2457714.583825613,-41133.40111012482,0.945879580757574,1.046955082266982,2
1004,-2457483.816083757,-40871.60577272596,0.8300549140669984,1.3959401096893054,2
1005,-2457253.048341901,-40609.810435326566,1.1206654310253545,1.7449251371123409,2
1006,-2457022.2806000453,-40348.01509792771,1.4218853878370816,2.0939101645346647,2
1007,-2456791.5128581896,-40086.219760528846,1.4032140219022247,2.4428951919569935,2
1008,-2456560.745116334,-39824.42442312999,1.321650712166202,2.7918802193793173,2
1009,-2456329.9773744782,-39562.629085731125,1.9515339726187073,3.140865246801646,2
1010,-2456099.2096326225,-39300.83374833227,3.92179695500715,3.48985027422397,2
1011,-2455868.441890767,-39039.038410933405,2.180831077779236,3.838835301646299,2
1012,-2455637.674148911,-38777.24307353454,1.792602242769637,4.187820329068628,2
1013,-2455406.906407055,-38515.44773613515,1.5546474905312067,4.536805356491658,2
1014,-2455176.1386651993,-38253.65239873629,1.0044471018244348,4.885790383913987,2
1015,-2454945.3709233436,-37991.85706133743,0.2295293138657552,5.234775411336311,2
1016,-2454714.603181488,-37730.06172393857,0.3381673370332332,5.58376043875864,2
1017,-2454483.835439632,-37468.26638653971,0.8483529799777209,5.932745466180964,2
1018,-2454253.0676977765,-37330.833938118165,1.2190891368752994,6.201337030754983,2
1019,-2454022.299955921,-37243.650422394705,1.4554273068540562,6.448024517456441,2
1020,-2453791.532214065,-37156.466906671245,1.7905497714439893,6.694712004157898,2
1021,-2453560.764472209,-37069.28339094761,2.0327882577978738,6.941399490859853,2
1022,-2453329.996730353,-36982.09987522415,2.098221845886579,7.18808697756131,2
1023,-2453099.2289884975,-36894.91635950069,2.4151930116154703,7.434774464262768,2
1024,-2452868.461246642,-36807.73284377723,3.1055646296165818,7.681461950964225,2
1025,-2452637.693504786,-36720.54932805378,3.0497522295152732,7.92814943766568,2
1026,-2452406.9257629304,-36633.36581233032,3.1465987477521327,8.174836924367137,2
1027,-2452176.1580210747,-36546.18229660686,3.6927160883151067,8.421524411068594,2
1028,-2451945.390279219,-36458.9987808834,3.996702377001962,8.668211897770052,2
1029,-2451714.622537363,-36371.81526515976,4.370649217399511,8.914899384472006,2
1030,-2451483.854795507,-36284.6317494363,4.865552079127167,9.161586871173464,2
1031,-2451253.0870536515,-36197.44823371284,5.355305843553489,9.408274357874921,2
1032,-2451022.3193117958,-36110.26471798938,6.1268400942982195,9.654961844576379,2
1033,-2450791.55156994,-36023.08120226592,6.384992838495652,9.901649331277836,2
1034,-2450560.7838280844,-35935.89768654246,6.613833565555709,10.148336817979294,2
1035,-2450330.0160862287,-35848.714170819,6.772324431657783,10.395024304680751,2
1036,-2450099.248344373,-35761.53065509554,6.730158198362757,10.641711791382209,2
1037,-2449868.4806025173,-35674.34713937208,6.51784363096212,10.888399278083668,2
1038,-2449637.712860661,-35587.16362364845,6.132307814952623,11.13508676478562,2
1039,-2449406.9451188054,-35499.98010792499,5.779514142027648,11.381774251487078,2
1040,-2449176.1773769497,-35412.796592201536,5.448176141593086,11.628461738188532,2
1041,-2448945.409635094,-35325.613076478076,5.179095838690432,11.87514922488999,2
1042,-2448714.6418932383,-35238.429560754616,4.783891631067314,12.121836711591447,2
1043,-2448483.8741513826,-35151.246045031156,4.656582462989551,12.368524198292906,2
1044,-2448253.106409527,-35064.062529307696,5.070494057101701,12.615211684994364,2
1045,-2448022.338667671,-34976.879013584236,5.066839250804197,12.861899171695821,2
1046,-2447791.570925815,-34889.6954978606,4.7291340602181835,13.108586658397774,2
1047,-2447560.8031839593,-34802.51198213714,4.368468675613931,13.355274145099232,2
1048,-2447330.0354421036,-34715.32846641368,4.091534030980456,13.60196163180069,2
1049,-2447099.267700248,-34628.14495069022,4.146301724811692,13.848649118502149,2
1050,-2446868.499958392,-34540.96143496676,4.303308329055481,14.095336605203606,2
1051,-2446637.7322165365,-34453.7779192433,4.489148538932692,14.342024091905063,2
1052,-2446406.964474681,-34366.59440351984,4.6634536182679,14.588711578606521,2
1053,-2446176.196732825,-34279.41088779639,4.732277901680735,14.835399065307975,2
1054,-2445945.428990969,-34192.227372072746,4.727399781260994,15.082086552009933,2
1055,-2445714.6612491133,-34105.04385634929,4.704095930661187,15.328774038711387,2
